,Sentiment,tweet,date,Polarity
1441,0,@shootingxstar soo i joined twitter but i want it on my phoneee  &amp; i thought u wrote my stomach won't stop growing for a sec.. food baby!,Mon Jun 15 13:43:11 PDT 2009,Negative
1442,0,@asnarehman22 thanks dude  @shaikhafifah i'm gonna cough in your food this weekend,Tue Jun 16 13:14:48 PDT 2009,Negative
1443,0,yeah im extremely hungry over here  someone bring me some food to lib lvl.3 pleaseee..,Wed Jun 17 02:51:15 PDT 2009,Negative
1444,0,headed out with tami &amp; the kids to reload on some heathy foods! freakin rain is killing my mc mojo....,Fri Jun 19 10:27:20 PDT 2009,Negative
1445,0,anyone going to see food inc. this weekend? it's only playing in one theatre in toronto.,Fri Jun 19 12:45:48 PDT 2009,Negative
1446,0,@tcy28 that's horrible! being able to eat the food that the kids don't destroy is the best part.,Sat Jun 20 14:51:02 PDT 2009,Negative
1447,0,"just got a plate full of food from the bakery, trying to force my appetite back. looks so good, how am i not hungry?",Sat Jun 20 17:43:26 PDT 2009,Negative
1448,0,just realise there isn't anymore dog food for kiki and max,Sat Jun 20 23:45:21 PDT 2009,Negative
1449,0,"@xfreshtodeathx yes you are. i couldnt buy everything i wanted, cause i left my card at home, and i only had $80 to spend. and i got food",Thu Jun 25 08:21:06 PDT 2009,Negative
1450,0,failed to rent bikes for the company social  but we are still having a walk and a picnic (just need to go buy the food)...,Fri May 01 23:16:01 PDT 2009,Negative
1451,0,monty has upchucked his food three times since leno started.  poor little guy,Thu May 28 21:05:40 PDT 2009,Negative
1452,0,a day without twitter is like a day without food! though i didn't do either today because i was/am sick!,Fri May 29 19:27:36 PDT 2009,Negative
1453,0,i'm glad you had a good time! not so much about the food poisoning!,Sat May 30 10:10:43 PDT 2009,Negative
1454,0,@lzmerritt i am always hungry because i am broke and have no money.  maybe one day i will enjoy food on a more consistent level.,Sat May 30 11:24:02 PDT 2009,Negative
1455,0,arrgh i intensely dislike coming home to no food,Sun May 31 09:21:10 PDT 2009,Negative
1456,0,"@alams haha, i am not on intervention  i need a food one though",Sun May 31 15:57:10 PDT 2009,Negative
1457,0,has a tummy ache. i hope to flip it's not food poisoning from the bbq earlier!,Sun May 31 16:01:37 PDT 2009,Negative
1458,0,omg!! i feel like crap right now!! must have food &amp; medicine then sleep,Mon Jun 01 08:00:41 PDT 2009,Negative
1459,0,sitting here trying to write a song....but foodnetwork is distracting me!!!,Mon Jun 01 14:59:03 PDT 2009,Negative
1460,0,i've bruised both collarbones and my right shoulder from carrying that cool-bag full of food around all day,Tue Jun 02 17:43:23 PDT 2009,Negative
1461,0,shopping food stuff... cant wait to see the stupid zirndorf people,Wed Jun 03 05:16:16 PDT 2009,Negative
1462,0,"i dont eat sea food but im lookin 4ward 2city island 2nite,damn i still can believe 2morrow ima b another year older, but i still feel 22",Wed Jun 03 07:06:24 PDT 2009,Negative
1463,0,"funfair is back in town, owning at skeeball, owning at the shooting range, food is terrible, but there is nobody to give my teddybear",Fri Jun 05 15:31:11 PDT 2009,Negative
1464,0,still managed to spend £9 on food in asda that only needs to last me until tomorrow,Sat Jun 06 08:35:26 PDT 2009,Negative
1465,0,"@amesisthename you still visiting the park in the rain?i may have to wait until later to join you,food shopping got in the way of reading",Sun Jun 07 05:28:26 PDT 2009,Negative
1466,0,"ff for food then to get ready for last show tonight - saratoga, back home to uk tomorrow  x",Tue Jun 16 11:10:26 PDT 2009,Negative
1467,0,"almost had a nando's chicken burger tonight (his favorite south african fast food - now in dc), but the line was too long  #fb",Tue Jun 16 19:24:23 PDT 2009,Negative
1468,0,@tiptoetoo our 9-y-o greyhound is allergic to everything &amp; got into the other dogs' food=diarrhea; goopy ears; itchy (then bleeding) toes,Thu Jun 18 06:38:20 PDT 2009,Negative
1469,0,just got home from food shopping and now cooking  my god i am tired,Fri Jun 19 16:24:43 PDT 2009,Negative
1470,0,@markachambers heh nah not that ot today  have to take it easy on kerry with spicy foods since the op. not as hot as i would have liked,Sat Jun 20 12:22:06 PDT 2009,Negative
1471,0,"@renmiu i think it's my diet. only started eating fruit &amp; veg recently. my food groups were sweet, salty, chocolatey, fizzy and crunchy.",Sun Jun 21 01:53:09 PDT 2009,Negative
1472,0,i am no fan of cheap people. i have a family sitting at my bar that apparently thinks its ok to bring their own food to a restaraunt.,Tue Jun 23 14:46:59 PDT 2009,Negative
1473,0,@ dinner w the fam! eating mexican. aaaand they don't have steak for my carne asada! that i get every time i get mexican food! bummer,Wed Jun 24 23:22:04 PDT 2009,Negative
1474,0,feeding a cat at work its so sad to see animals roaming the streets wit no food,Wed Jun 24 23:44:17 PDT 2009,Negative
1475,0,fudge. i need food more than shia labeouf. guess this means no transformers,Thu Jun 25 00:44:07 PDT 2009,Negative
1476,0,on lunch and i don't have any food  what am i gonna do,Thu Jun 25 09:32:39 PDT 2009,Negative
1477,0,"i haven't eaten yettt  food, where are you?",Thu Jun 25 10:20:12 PDT 2009,Negative
1478,0,tireddd as fuck. full of crappy junk food.,Sat May 02 22:03:10 PDT 2009,Negative
1479,0,i want food.,Thu May 14 05:52:27 PDT 2009,Negative
1480,0,"@foodieguide with all the talk of oriental city, i'm now missing the old colindale food court  dreadfully. i loved it.",Sun May 17 04:01:31 PDT 2009,Negative
1481,0,there's no food in the fridge as usual. there's literally only butter. i guess the concept of eating to stay alive has eluded my parents.,Fri May 22 04:45:48 PDT 2009,Negative
1482,0,@nzmik are you kidding me? you guys actually had food i would eat in your fridge. you should take a look at my fridge. nothing,Fri May 22 07:45:34 PDT 2009,Negative
1483,0,@kcastillo72 same k.. i am having a headache too  night fun chatting about food,Thu May 28 21:04:38 PDT 2009,Negative
1484,0,feels like im gonna throw up  that part food was evil &gt;=[,Sun May 31 04:53:10 PDT 2009,Negative
1485,0,"wally world....taking shorty out for dinner, since she is moving away from us  mmm greek food!",Sun May 31 10:11:12 PDT 2009,Negative
1486,0,"all of the sudden i just feel very empty, as if food couldnt fill me up",Mon Jun 01 23:35:38 PDT 2009,Negative
1487,0,definitely feels like shes gonna pass out soon. i want real food. not till wednesday evening,Mon Jun 15 18:45:04 PDT 2009,Negative
1488,0,im so hungry! there's no food at home,Tue Jun 16 19:14:40 PDT 2009,Negative
1489,0,damnit. fail. i didnt run my miles today  all i ate were fatty oily foods. smh,Tue Jun 16 21:49:21 PDT 2009,Negative
1490,0,"@foodbymark oh that's a shame! really, it is.  twitter search should go further than that.",Wed Jun 17 02:35:28 PDT 2009,Negative
1491,0,"hmm had to make a choice, decided to go to the food inc. reception and screening instead of hanging out at the #scgeek dinner",Thu Jun 18 18:13:29 PDT 2009,Negative
1492,0,"jaffe i miss your videos, every friday at work i would buy some greek food (gyro, rice, salad) mix it all up and watch your vid as i ate.",Thu Jun 18 23:23:34 PDT 2009,Negative
1493,0,"omg! but the raw bar! the food! amazing! ...trying to steal the comp tampons from the powder room, but they don't fit in my clutch!",Fri Jun 19 17:24:15 PDT 2009,Negative
1494,0,@slapa_da_bass sounds delicious. i wish i could find a fast food place that sold big piles of healthy chicken,Tue Jun 23 12:14:43 PDT 2009,Negative
1495,0,"just finish eatting dinner, peanut butter sandwish and some milk, i am set now dont have any food in the house",Tue Jun 23 17:14:53 PDT 2009,Negative
1496,0,@7angela7 i don't eat seafood or pork.  i'm sure they got some big 'ole beef?! lol,Thu Jun 25 07:26:42 PDT 2009,Negative
1497,0,is back and missing authentic japanese food,Thu Jun 25 09:40:32 PDT 2009,Negative
1498,0,"very stuffed and there's still loads of food on the table! somebody help me, my dad's abandoned me to finish up",Mon Apr 20 03:37:47 PDT 2009,Negative
1499,0,managed to put down breaking dawn on the 4th try. nealry finished. java wont work on my firefox and its upsetting me  need food,Sun May 03 05:18:38 PDT 2009,Negative
1500,0,"@hanspam  sooo jealous. i want to see it  not til june though, june!! we have no food in the house and its labour day so nothings open !",Sun May 03 19:21:28 PDT 2009,Negative
1501,0,"@huggerfood i feel the same way, really glad that i can't have most available junk foods. angel food cake was my cake of choice though",Tue May 26 22:54:00 PDT 2009,Negative
1502,0,what a munch! just ate at negril! what u know about a carribean omlette! how will i ever eat uk food again!,Sun May 31 11:02:57 PDT 2009,Negative
1503,0,hiding in the blankets with hot food. god its freezing..,Mon Jun 01 00:15:35 PDT 2009,Negative
1504,0,@foodsafariuk i'm so tempted by this idea but get soooooo sea sick  so prob bad idea for me,Mon Jun 01 10:08:17 PDT 2009,Negative
1505,0,apparently belly is really used to healthyish food now &amp; really resents unhealthy. it letting me know that loud n clear,Tue Jun 02 02:16:42 PDT 2009,Negative
1506,0,@laurenw95 thats sad  thats just how bored you are eee give me some food. k? thanks.,Wed Jun 03 02:34:11 PDT 2009,Negative
1507,0,i wish my mouth would stop bleeding. i need food,Fri Jun 05 16:50:53 PDT 2009,Negative
1508,0,prepping food for tonight. @reigning1 is at a wknd training 4 work  so the girls are coming over tonight for some girl time!,Sat Jun 06 05:46:08 PDT 2009,Negative
1509,0,"ergh, i think ive given myself food poisoning  someone, anyone wish me well",Sun Jun 07 04:53:18 PDT 2009,Negative
1510,0,eaten way too much junk food. feel as if i'm about to explode! not good,Sun Jun 07 12:39:52 PDT 2009,Negative
1511,0,@zasher816 seriously!!!! i'm in need of mexican food  i've been thinking about it for days!!!,Mon Jun 15 22:56:57 PDT 2009,Negative
1512,0,waiting for chinese food...again...it went to the wrong house before,Wed Jun 17 15:30:21 PDT 2009,Negative
1513,0,wishes he had food,Thu Jun 18 09:32:10 PDT 2009,Negative
1514,0,just woke up after 12 hrs of work. going to buy some food i'm hungry. then going play some games before i go back work for 12 hrs.,Sat Jun 20 09:51:43 PDT 2009,Negative
1515,0,why do i love food so much?,Sat Jun 20 12:57:14 PDT 2009,Negative
1516,0,i hate putting food away  #squarespace,Sat Jun 20 20:09:14 PDT 2009,Negative
1517,0,just went out buy food with mommie and saw a cat and i u-turned &amp; walked another path!! urgh how to overcome fear of cats?,Sun Jun 21 04:36:07 PDT 2009,Negative
1518,0,@dameenrouge i have been to tara thai a few times for friend's birthdays and the food i had was pretty bad.,Fri May 29 00:27:58 PDT 2009,Negative
1519,0,i've been livin' on the wrong side of memphis.   ...thus concludes my repertoire of memphis lyrics. now where's food?!,Sat May 30 16:29:44 PDT 2009,Negative
1520,0,"excellent evening out with for #steaktub, but i may whinge tomorrow about @thefoxhotel. cheap food, but shouldn't be cheap service. sorry",Sun May 31 04:40:46 PDT 2009,Negative
1521,0,@ilkee lol well its raining cows and pigs here so i wasnt able to buy a cupcake for his bday  food was well kinda nice today xd,Sun May 31 06:32:05 PDT 2009,Negative
1522,0,@polaryss the wiz is my fave movie of all time! it depends cuz weds are my busiest days  how's the food there?,Wed Jun 03 06:42:38 PDT 2009,Negative
1523,0,so..i figured out that when there's crappy dinner at a 6:30 awards ceremony - and i don't eat said crappy food - i get hungry at 1:40am..,Sun Jun 07 01:41:46 PDT 2009,Negative
1524,0,"@jaenarae. i assume ur not at my grad  haha jk, don't eat too much foo, there's a shitload of food at the house!",Sun Jun 14 14:31:21 PDT 2009,Negative
1525,0,the lack of food n sleep is gettin to me now.. gettin grumpy  x,Mon Jun 15 04:29:00 PDT 2009,Negative
1526,0,i need proper food! i'm sick of toast and tea,Mon Jun 15 05:28:59 PDT 2009,Negative
1527,0,@norman_yeo i miss your food!,Mon Jun 15 08:13:21 PDT 2009,Negative
1528,0,tengo hambre !   @adrigabz i need food! bring it! ;p,Mon Jun 15 09:53:45 PDT 2009,Negative
1529,0,@nikkibender what is the plan? did he give you food and stuff or just exercise? lets go out for food this weekend.i have to work saturday,Tue Jun 16 17:41:02 PDT 2009,Negative
1530,0,got my food handler's license! but still no job...,Thu Jun 18 15:09:06 PDT 2009,Negative
1531,0,"gonna make food yaay...well not for me, for some people",Fri Jun 19 04:42:50 PDT 2009,Negative
1532,0,up finally...food...then tons of laundry.  boo  laundry sucks,Sat Jun 20 11:06:55 PDT 2009,Negative
1533,0,thought i had food poisoning...guess not..the rest of the fam is throwing up...lovely. no church today,Sun Apr 19 04:44:15 PDT 2009,Negative
1534,0,"@mz_icandy they mama went to get them food and they became food, id die if someone just ate my doggie oh em gee just the thought makes me",Sat May 09 18:44:05 PDT 2009,Negative
1535,0,"2nd excuse is that they overlooked another person ahead of us. its been an hour, we were told 30min......  the food better be worth it!",Sat May 30 20:47:05 PDT 2009,Negative
1536,0,i need food. too bad im not at home  i miss my man and my cat.. is that weird? ha,Sat Jun 06 00:43:31 PDT 2009,Negative
1537,0,i told yall today was crazy and fun i almost got my ass shot and cashed out on some food' lol  no mall for me today,Sat Jun 06 19:36:42 PDT 2009,Negative
1538,0,good bye! fast food and candy. you'll greatly be missed,Sun Jun 07 17:38:31 PDT 2009,Negative
1539,0,@prophpeezy damn can i get some food???,Sun Jun 07 18:23:21 PDT 2009,Negative
1540,0,"@fionaflame oh no, that's even worse!  *wonders if can start a blue peter appeal to send urgent food parcels to bath*",Mon Jun 15 05:59:47 PDT 2009,Negative
1541,0,i have a feeling i will be cutting it close getting to my flight. . . looks like no food for me,Mon Jun 15 14:18:26 PDT 2009,Negative
1542,0,my apologies to all my asians. i save my chinese food phone numbers uner random asian names. such as &quot;shang!&quot; or &quot;chow!&quot;.,Mon Jun 15 20:27:44 PDT 2009,Negative
1543,0,"@valasjak re dieting; trying to fix the food thing first, one step at a time, you know me. trying to eat more fruit/veg &amp; less chocolate.",Tue Jun 16 00:54:40 PDT 2009,Negative
1544,0,omg woolies bought macro wholefoods  nooooooooooooooooooooo,Tue Jun 16 01:49:54 PDT 2009,Negative
1545,0,all these meds are counteracting each other. one wants food gone the other's tryina keep it down. makes for an unhappy (and hungry) joy,Tue Jun 16 03:44:42 PDT 2009,Negative
1546,0,i'm feeling horrible! tummy hurts and i'm having diarrhoea. suspected food poisoning!  what if i die tonight! aaah! a bit feverish too..,Sat Jun 20 12:08:46 PDT 2009,Negative
1547,0,just got home from hanging out w/ some good friends. had a blast! they took me to this seafood place. i ate so freakin' much! i'm stuffed,Sat Jun 20 22:00:22 PDT 2009,Negative
1548,0,"finally eating. i'm starving! well, we gotta wait for the food too. what should i do today? summers getting boring",Tue Jun 23 12:51:41 PDT 2009,Negative
1549,0,"@mr_cellophanelv i'm thinking about food too, now.",Thu Jun 25 02:02:00 PDT 2009,Negative
1550,0,"off to buy bread in a few mins, the house is literally empty of food  i think i ate it all.. lol",Fri Apr 17 22:07:34 PDT 2009,Negative
